18, 0.006687798493345554, -0.8881152373107335, -2.1713516580023637, 0.719020099893801, 0.9370303113026649, 0.5791377656295642, 0.444482797195336, 0, -4.071128037365614, 97.28835721622272, 208922.40055509954
24, 0.0033874425373880968, -0.06988277390268258, -1.2811015693386811, 1.8969522610092642, 0.6506326925867475, 0.6423437814743778, 0.6023179019632716, 0, -3.7016522638740055, 427.1871606256427, 629135.6216215356
24, 0.004540438228389121, 0.21013236090080573, -1.0295637202890113, 2.148490110058934, 0.6391828396669386, 0.6224058439301494, 0.5572880170350364, 0, -3.116874691258344, 412.4735464998921, 583168.4452527321
18, 0.00602504976882301, 0.5648652930309498, -0.7698886749651479, 2.120483082931017, 0.8785041759214193, 0.590189236167941, 0.4157004419761904, 0, -2.773524198620333, 478.6182334645191, 872104.0905145113
21, 0.004670970684315989, 3.150676740600525, 1.9159590941105338, 4.960481531833957, 0.7126056820088554, 0.6896525597332851, 0.6241897371565835, 0, -0.3238607904925127, 8210.349800210184, 13571291.542607237
24, 0.006266981472919042, 3.9239629966955722, 2.7360407626257426, 5.914094592973688, 0.8118832394477516, 0.5974442923121567, 0.5903397670015544, 0, 0.9933434649018678, 13145.424735921813, 32055522.112931997
19, 0.010644738688313282, -0.1259732584369568, -1.38986450028769, 1.5545744788787503, 0.9731023103537142, 0.5559252345837933, 0.4676322329819148, 1, -3.025312003834284, 159.8737880072281, 481482.2012001558
24, 0.005918885717193234, 3.1470606637149396, 2.21058604803304, 5.388639878380985, 0.9691803522162868, 0.9629397605885663, 0.9437731319029014, 0, 0.05963783164515005, 10533.941235458384, 11354019.88038842
19, 0.012407631446507139, 3.939447724999631, 2.8072527871068425, 5.751691766273282, 0.9712086586981186, 0.6637433670607432, 0.550280464610967, 1, 1.227369563048589, 9278.225222806126, 21719069.415746137
24, 0.005463823901635578, -1.518127539880894, -2.7873426650738757, 0.39071116527406957, 0.7290696681445358, 0.5596979385849851, 0.5534346866428276, 0, -4.620964090471894, 60.04464824901845, 122564.10126665155
7, 0.011897519356438124, 3.683718284775508, 3.084528245515756, 5.030438394571069, 0.9307219320482986, 0.7556869441071055, 0.46238689766422314, 1, 0.40587529159436836, 8575.57679970804, 19949323.048669495
24, 0.004238329873288649, 3.9181195053997, 2.7994389828663166, 5.977492813214262, 0.7188781248269474, 0.7061762592164417, 0.6660384238430059, 0, 0.539686635009037, 19002.829744153292, 25924358.241359472
22, 0.0063430074723100915, -1.5993463453261203, -2.8224528461807084, 0.2685896071776074, 0.8414831771173911, 0.5625688738465606, 0.5482442865702628, 0, -4.603324221384363, 49.75980422874363, 94875.72734739611
17, 0.008544412502089926, 3.92270536943677, 3.085362379314579, 5.918575723370795, 0.9981507616483126, 0.9943823193793274, 0.9911718260578056, 0, 1.0575596878894404, 28020.839715462527, 34976966.28606565
21, 0.004200519962353155, 1.0147278425040436, -0.3195142687655172, 2.7250081689579058, 0.6787701719800692, 0.6538847715200385, 0.5827432699402233, 0, -2.6428377780727743, 977.2720910228836, 1602459.8207581858
