18, 0.006703481944896339, -0.8877063781436796, -2.1724575492489144, 0.7179142086472503, 0.9328484626702065, 0.5818544985052404, 0.43799477778032214, 0, -4.071661414914941, 90.28062819218758, 95184.08464326238
24, 0.003391282064171719, -0.06912651461664307, -1.2814690022565298, 1.8965848280914157, 0.65220448941416, 0.6400910434382286, 0.6010342566869108, 0, -3.702607299719842, 408.76298356838697, 337176.2166204348
24, 0.004530256136092703, 0.2115072655204865, -1.0287665879446635, 2.149287242403282, 0.6390890543709008, 0.6203670517124361, 0.5589046622972789, 0, -3.1164472616345233, 394.1713300843776, 322846.30904751556
18, 0.006044225410647641, 0.5638634599076269, -0.7685655456419352, 2.121806212254229, 0.8810209126697977, 0.5906998501746397, 0.41221466597436474, 0, -2.7735410665461275, 433.9876350362738, 426854.538364362
21, 0.004695971827601397, 3.147404601910428, 1.9164767570064238, 4.960999194729847, 0.714896567424407, 0.6967703216896756, 0.6311996873590703, 0, -0.32345818601285997, 7574.265545358787, 5999493.896195376
24, 0.006262560179237653, 3.9244077664328216, 2.7334093487372586, 5.911463179085204, 0.8129435724545799, 0.5949936740159241, 0.5893698156818359, 0, 0.9929899215679386, 12172.294808085979, 14697346.173752418
19, 0.010669937191181589, -0.126373507600697, -1.386667231879711, 1.5577717472867292, 0.9722189701945104, 0.5583377226276118, 0.4685754957174168, 1, -3.0254772659071523, 152.62041235666766, 199283.59855283741
24, 0.005913736442124673, 3.1473487093443104, 2.21038227980055, 5.388436110148495, 0.9682629890564304, 0.9636893201942047, 0.9452178316497571, 0, 0.06053712403451088, 10570.435807459013, 9279862.855570994
19, 0.012384986666432951, 3.938298229037389, 2.807276287173998, 5.7517152663404385, 0.9715911930953943, 0.6668885271177631, 0.5515083132920688, 1, 1.2267110995000112, 8520.739674576442, 11685987.380297247
24, 0.005473901430775641, -1.5213239056228867, -2.7900277607436212, 0.38802606960432406, 0.730458969970046, 0.565625899538102, 0.5559262883226695, 0, -4.621988720291197, 59.757183885684185, 55598.450851092086
